repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
dask/dask,b37f346e956b30928aa36e8bdfe6fbbaade73efa,b37f346e95,Bump conda-incubator/setup-miniconda from 3.3.0 to 4.0.1 (#12361)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.co,other,Unknown,dependabot[bot],2026-04-28 09:34:36+01:00,9,1,0,0,5,5,5,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.83,0.33,0.0,16
dask/dask,8b25faf24fac9c5ad969109e92acd8b08254b8c7,8b25faf24f,docs: order array arguments in docstring (#12342),docs,Python,Peter A. Jonsson,2026-04-28 09:42:46+01:00,9,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
dask/dask,f5a05feb67c7ba3c86fe600e6737586746dca594,f5a05feb67,Use f-strings (#12354)  Co-authored-by: Guido Imperiale <crusaderky@gmail.com>,other,Python,Dimitri Papadopoulos Orfanos,2026-04-28 10:38:00+01:00,10,1,0,0,50,50,18,2,23,11.04,0,clean,Python,2024-2026,1.0,,0.98,0.11,0.58,1
run-llama/llama_index,9ce3f290e532a045bf81c4a872660769cf0068c4,9ce3f290e5,fix: JSON-serialize ToolCallBlock.tool_kwargs in to_openai_message_dict (#21389),bugfix,Python,Zamuldinov Nikita,2026-04-28 13:08:47-06:00,13,1,0,0,58,2,3,1,3,16.33,0,clean,Python,2024-2026,1.0,,19.33,0.25,4.08,0
streamlit/streamlit,74ccf5b20faeaee8fc0924831cb87f39eea436ad,74ccf5b20f,[chore] Update Browserslist DB (#14949)  Automated PR to update Browserslist database via update-browserslist-db.  ---------  Co-authored-by: Streamlit Bot <core+streamlitbot-github@streamlit.io> Co-a,other,Unknown,github-actions[bot],2026-04-28 13:54:46+00:00,13,1,0,0,3,3,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.75,0.0,0.0,3
streamlit/streamlit,f0ad90e2aef4474263d67df0682eae26b441abc4,f0ad90e2ae,[chore] Update emojis/material icons (#14948)  Automated PR to update emojis/material icons.  ---------  Co-authored-by: Streamlit Bot <core+streamlitbot-github@streamlit.io> Co-authored-by: github-ac,other,Python,github-actions[bot],2026-04-28 14:16:06+00:00,14,1,0,0,2,2,6,3,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.43,0.0,3
streamlit/streamlit,a02a98bdbe9ea59bcc2a725f31c126db79bcbbb5,a02a98bdbe,[spec] Add product spec for parallel fragments (#14277)  ## Describe your changes  https://issues.streamlit.app/spec_renderer?pr=14277  Demo App: https://parallel-fragments.streamlit.app/  Product spe,feature,Unknown,Laura Wilby,2026-04-28 15:14:41+02:00,15,1,0,0,630,0,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,630.0,0.5,0.0,1
streamlit/streamlit,da304e7f988d9ec95919c3763217f6ec6f7ce2f5,da304e7f98,"Bump ty from 0.0.31 to 0.0.32 (#14952)  Bumps [ty](https://github.com/astral-sh/ty) from 0.0.31 to 0.0.32. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/as",bugfix,Unknown,dependabot[bot],2026-04-28 15:30:50+02:00,15,1,0,0,1,1,1,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,0.5,0.0,0.0,16
streamlit/streamlit,c7be4130276a7376f51fd7bf726e76c115aec642,c7be413027,Bump oxfmt from 0.45.0 to 0.46.0 in /frontend (#14950)  Bumps [oxfmt](https://github.com/oxc-project/oxc/tree/HEAD/npm/oxfmt) from 0.45.0 to 0.46.0. <details> <summary>Changelog</summary> <p><em>Sourc,feature,Unknown,dependabot[bot],2026-04-28 15:36:26+02:00,15,1,0,0,83,83,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.99,0.0,0.0,17
numba/numba,1c57172a88e7653a3feffdb44ddf15c94fec47a7,1c57172a88,`numba.core.types.function_type` type stubs: apply review suggestions  Co-authored-by: Guilherme Leobas <guilhermeleobas@gmail.com>,other,Unknown,jorenham,2026-04-28 17:32:42+02:00,17,1,0,0,12,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,6.0,0.0,0.0,0
dask/dask,7c7455aa0a773a4eeacff0239b215cd231461661,7c7455aa0a,3.14t CI: tweak notes (#12363),other,Unknown,Guido Imperiale,2026-04-28 17:39:15+01:00,17,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
PrefectHQ/prefect,10cedbaa9222224dbe2de3de2503fe6fdec41925,10cedbaa92,fix: sort TRR bulk upsert batches by task_run.id to prevent deadlocks (#21717),bugfix,Python,chuqCTC,2026-04-28 19:30:36-05:00,19,1,0,0,47,2,2,1,3,7.33,0,clean,Python,2024-2026,1.0,,15.67,0.33,2.44,0
numba/numba,5e5bae1a5162e5569cf805b5acdbcd92839243c8,5e5bae1a51,Run stubtest and mypy with Python 3.11 in CI,test,Unknown,jorenham,2026-04-28 19:42:05+02:00,19,1,0,0,3,3,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.75,0.0,0.0,0
streamlit/streamlit,2b88d1c43f78588a7f22dec06aec14b2211335bf,2b88d1c43f,[chore] Update AI workflow default models (#14959)  ## Describe your changes  Updates the default AI models in all AI workflow files:  - `gpt-5.3-codex-high` → `gpt-5.5-extra-high` - `claude-4.6-opus-,bugfix,Unknown,Lukas Masuch,2026-04-28 19:44:29+02:00,19,1,0,0,12,12,5,2,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,0.92,0.33,0.0,12
numba/numba,a4b2eb3f6920160e90ed069adf618eca93e2910a,a4b2eb3f69,refactor conda build commands to use 'conda-build' instead of 'conda build' on GHA workflows,refactor,Unknown,swap357,2026-04-28 22:09:36-07:00,22,1,0,1,8,8,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.89,0.0,0.0,0
onnx/onnx,448cac9204f65ee85fa1a7f73c9f4c8e93e7d824,448cac9204,Remove non-functional and insecure split-workflow CI pairs (#7876)  ## Summary  Removes two `workflow_run`-based split-workflow pairs that are both broken and introduce unnecessary security exposure. ,bugfix,Unknown,Andreas Fehlner,2026-04-29 01:39:50+02:00,1,2,0,1,0,181,5,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
onnx/onnx,90ebec24e9e5e95ead4e3c0188e426e1296c91c5,90ebec24e9,"Add ONNX Incident Response Plan document (#7830)  This document outlines the ONNX Incident Response Plan, detailing steps for reporting vulnerabilities, response procedures, and quarterly release inte",feature,Unknown,Andreas Fehlner,2026-04-29 05:40:29+02:00,5,2,0,1,70,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,70.0,0.0,0.0,0
streamlit/streamlit,cad2cfad5b6dfd7207b56fe8824e346af306d5ea,cad2cfad5b,"Bump axios from 1.15.0 to 1.15.2 in /frontend (#14964)  Bumps [axios](https://github.com/axios/axios) from 1.15.0 to 1.15.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""htt",bugfix,Unknown,dependabot[bot],2026-04-29 12:33:12+02:00,12,2,0,0,8,8,3,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,0.89,0.0,0.0,17
onnx/onnx,05db4bfd73060a0c5f38a2840ce4b9939317df21,05db4bfd73,Normalize legacy helper names to explicit opset ranges (#7873)  ## Summary This PR standardizes legacy helper function names in old schema files to explicit opset-oriented names.  ## Why Several helpe,bugfix,Unknown,Andreas Fehlner,2026-04-29 15:05:09+02:00,15,2,0,0,72,62,5,1,18,14.44,0,clean,Python,2024-2026,1.0,,1.14,0.17,2.41,0
streamlit/streamlit,75f1509740f1176239644341fc0404c697b536ce,75f1509740,"[spec] Custom exception handler support via `st.App` (#14863)  ## Describe your changes  Adds a product spec for custom exception handler support in `st.App`, addressing [#3426](https://github.com/str",bugfix,Unknown,Lukas Masuch,2026-04-29 15:28:20+00:00,15,2,0,0,442,0,1,1,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,442.0,0.5,0.0,13
streamlit/streamlit,ddc5603d8df6e303baf4d05aa0f2b78ad5e17e57,ddc5603d8d,[spec] `st.pagination` - Pagination widget (#14472)  ## Describe your changes  Spec renderer: https://issues.streamlit.app/spec_renderer?pr=14472  Product spec for `st.pagination` widget - a new widge,bugfix,Unknown,Lukas Masuch,2026-04-29 15:51:01+00:00,15,2,0,0,326,0,2,1,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,326.0,0.33,0.0,14
streamlit/streamlit,2a8bc46e24264b2a62fc7f4f556c4d7578b15cec,2a8bc46e24,[chore] AI-assisted Python test coverage improvements (#14970)  ## Summary  Automated PR to improve Python unit test coverage by ~0.2%.  This PR was created by the `ai-test-coverage` workflow using `c,bugfix,Python,github-actions[bot],2026-04-29 19:08:03+00:00,19,2,0,0,413,2,4,4,27,1.15,1,keyword_strict,Python,2024-2026,0.4,,137.67,0.8,0.23,3
numba/numba,f1d90474891bac6a3333dd1751fb79eb0a3cdc05,f1d9047489,Update actions/upload-artifact action to v7.0.1,other,Unknown,renovate[bot],2026-04-29 20:09:57+00:00,20,2,0,0,11,11,9,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.92,0.0,0.0,0
streamlit/streamlit,ce026ba33a7e8188613c12c6e90f37605541eeb9,ce026ba33a,[chore] AI-assisted frontend test coverage improvements (#14971)  ## Summary  Automated PR to improve frontend unit test coverage by ~0.2%.  This PR was created by the `ai-test-coverage` workflow usin,feature,TypeScript,github-actions[bot],2026-04-29 20:10:55+00:00,20,2,0,0,719,1,6,6,12,1.08,0,clean,Python,2024-2026,1.0,,359.5,0.86,0.15,4
streamlit/streamlit,c6c712913b74ecf74e890e21d3c986f66ef1b822,c6c712913b,[chore] Update GPT model to gpt-5.4-xhigh in AI PR review (#14976)  ## Describe your changes  - Updates the default GPT model from `gpt-5.5-extra-high` to `gpt-5.4-xhigh` in the AI PR review workflow ,test,Unknown,Lukas Masuch,2026-04-29 20:33:21+00:00,20,2,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,15
PrefectHQ/prefect,7084880c15bd25966fc96c3e0725a630e2471b0e,7084880c15,chore(deps-dev): bump the eslint group in /ui-v2 with 2 updates (#21729),other,Unknown,dependabot[bot],2026-04-29 20:42:55-05:00,20,2,0,0,69,69,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.99,0.0,0.0,18
PrefectHQ/prefect,cd6132b8bd88cae6267d3fee2d9628d1ea9da11c,cd6132b8bd,chore(deps): bump the ui-v2-dependencies group across 1 directory with 18 updates (#21731),other,Unknown,dependabot[bot],2026-04-29 21:14:36-05:00,21,2,0,0,376,371,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.01,0.0,0.0,18
PrefectHQ/prefect,ad7d169de41835dc9c2388ae317503a4982c7310,ad7d169de4,docs: document task_run_recorder sort-by-ID invariant to prevent deadlocks (#21723)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,docs,Unknown,github-actions[bot],2026-04-30 10:52:45-04:00,10,3,0,0,2,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.0,0.0,0.0,4
PrefectHQ/prefect,9001b2072d042d2aa3e944d2ce140b7601fbb7eb,9001b2072d,chore(deps): bump continuumio/miniconda3 from 26.1.1 to 26.3.2 (#21728)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.git,other,Unknown,dependabot[bot],2026-04-30 11:00:24-04:00,11,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,18
PrefectHQ/prefect,da54120b8b4a55ad251e784a60767932fe64dc9c,da54120b8b,Feat:  Add lifecycle hooks to PrefectDbtRunner and PrefectDbtOrchestrator (#21523)  Co-authored-by: Harsh Thakare <harsh@pybex.io> Co-authored-by: Alex Streed <ajstreed1@gmail.com>,feature,Python,HARSH THAKARE,2026-04-30 11:35:03-04:00,11,3,0,0,1031,91,8,3,83,3.64,0,clean,Python,2024-2026,1.0,,11.21,0.33,0.4,0
PrefectHQ/prefect,bfbfbf915f1e83b20ce54ebb10d87892b4e43d1c,bfbfbf915f,docs: add AGENTS.md for prefect-dbt core hooks and execution engine (#21737)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,feature,Unknown,github-actions[bot],2026-04-30 11:38:20-04:00,11,3,0,0,68,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,68.0,0.0,0.0,4
PrefectHQ/prefect,c9bd9f1123a488e14d5e6872684f695c34696889,c9bd9f1123,feat(prefect-dbt): add typing overloads for hook decorators (#21740)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: alex.s <alex.s@prefect.io>,feature,Python,devin-ai-integration[bot],2026-04-30 12:00:19-04:00,12,3,0,0,25,4,1,0,3,1.0,0,clean,Python,2024-2026,1.0,,5.0,0.0,0.5,0
PrefectHQ/prefect,d8d4da714e795bbb1158e6d7f9fc11e1a6aa366f,d8d4da714e,docs: document PrefectDbtRunner lifecycle hooks (#21739)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alex Streed <alex.s@prefect.io> Co-aut,docs,Unknown,devin-ai-integration[bot],2026-04-30 12:01:17-04:00,12,3,0,0,83,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,27.67,0.0,0.0,0
PrefectHQ/prefect,98a1e3b9105b96b15963d8bf3c85d1ea2c1169d9,98a1e3b910,docs: fix DbtHookContext field availability for error and node_ids in core AGENTS.md (#21742)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,bugfix,Unknown,github-actions[bot],2026-04-30 12:04:48-04:00,12,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,4
PrefectHQ/prefect,1109a4676b1ca0ed19c6716d6b54c98e65a01f79,1109a4676b,docs(prefect-dbt): add cookbook examples for lifecycle hooks (#21741)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: alex.s <alex.s@prefect.io,feature,Unknown,devin-ai-integration[bot],2026-04-30 12:15:37-04:00,12,3,0,0,145,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,145.0,0.0,0.0,0
streamlit/streamlit,da51599e383033cf90a23f697d42f2bc7344b621,da51599e38,Bump vega-lite from 6.4.2 to 6.4.3 in /frontend in the vega group (#14981)  Bumps the vega group in /frontend with 1 update: [vega-lite](https://github.com/vega/vega-lite).  Updates `vega-lite` from 6,bugfix,Unknown,dependabot[bot],2026-04-30 12:25:18+02:00,12,3,0,0,6,6,2,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,0.86,0.0,0.0,18
PrefectHQ/prefect,25af987a945f2ab6f833f45b7c58f96b6319a80a,25af987a94,test(prefect-dbt): add runner lifecycle hook integration test (#21744)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alex S <alex.s@prefect.i,feature,Python,devin-ai-integration[bot],2026-04-30 12:34:28-04:00,12,3,0,0,137,0,1,1,7,2.0,0,clean,Python,2024-2026,1.0,,137.0,0.5,1.0,0
onnx/onnx,3ae8d80c6ea93b73b9ecf7a282de454313665d43,3ae8d80c6e,"Add wheels for Pyodide  (#7847)  ## Summary  Add a dedicated **Pyodide / WebAssembly wheel build** for ONNX, so it can be installed and used directly in browser-based Python environments via [Pyodide]",bugfix,Unknown,Andreas Fehlner,2026-04-30 12:39:21+02:00,12,3,0,0,434,51,6,0,0,0.0,0,clean,Python,2024-2026,1.0,,8.35,0.0,0.0,0
PrefectHQ/prefect,3efef430f43db3a1faf58166d6402db477fe9e62,3efef430f4,docs: Add release notes for `prefect-dbt==0.7.24` (#21745)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alex Streed <alex.s@prefect.io> Co-a,feature,Unknown,devin-ai-integration[bot],2026-04-30 12:48:22-04:00,12,3,0,0,47,11,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,3.92,0.0,0.0,0
streamlit/streamlit,bc421da80a1a472e5330327226fc377b39009b6b,bc421da80a,"Bump ruff from 0.15.11 to 0.15.12 (#14982)  Bumps [ruff](https://github.com/astral-sh/ruff) from 0.15.11 to 0.15.12. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://git",bugfix,Unknown,dependabot[bot],2026-04-30 16:02:18+02:00,16,3,0,0,2,2,2,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,0.67,0.0,0.0,19
onnx/onnx,4ef53fa8509695f210d12f24d2e3041ca52a93a0,4ef53fa850,Improve CodeQL config (#7870)  ### Motivation and Context  This PR improves CodeQL to cover GH action code. Some reported issues are fixed.  ---------  Signed-off-by: cyy <cyyever@outlook.com> Co-auth,bugfix,Python,Yuanyuan Chen,2026-04-30 16:05:42+02:00,16,3,0,0,16,4,4,0,4,2.25,0,clean,Python,2024-2026,1.0,,3.2,0.0,0.45,0
onnx/onnx,960296750bcd3ec6e63b5dc69f8f9c4a2d453bc2,960296750b,"integrate check-wheel-contents in CI workflows (#7846)  ### Motivation and Context  Integrates [`check-wheel-contents`](https://github.com/jwodder/check-wheel-contents) into the Linux, macOS, and Wind",bugfix,Python,Andreas Fehlner,2026-04-30 16:08:00+02:00,16,3,0,0,35,10,11,1,1,4.0,0,clean,Python,2024-2026,1.0,,3.18,0.08,0.33,0
streamlit/streamlit,41157d0c5125e8216d306662f0dc51a1eddc79f8,41157d0c51,[chore] Fast media file fingerprinting for large files (#14986)  ## Describe your changes  - Adds partial hashing for media files >1 MiB: uses length + head + middle + tail (64 KiB each) instead of ha,bugfix,Python,Lukas Masuch,2026-04-30 16:46:44+00:00,16,3,0,0,211,6,3,2,13,1.15,1,keyword_strict,Python,2024-2026,0.4,,30.14,0.5,0.29,15
numba/numba,272a83047269a45ec6ce53b5a10dc24aa6ec2a82,272a830472,Fix stubtest error on Python 3.12+,bugfix,Python,jorenham,2026-04-30 16:58:42+02:00,16,3,0,0,1,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.33,0.0,0.0,0
numba/numba,b831e8c11ad4f77271f5da28000458ac1431a32d,b831e8c11a,global ``py.typed`` (PEP 561),other,Python,jorenham,2026-04-30 17:02:25+02:00,17,3,0,0,1,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.33,0.0,0.0,0
streamlit/streamlit,ac3a3c7eec7456a4d6f811f444487719b5b0dc68,ac3a3c7eec,[chore] Add typing test for st.markdown (#14988)  ## Describe your changes  Adds typing test for `st.markdown` to verify parameter and return type annotations are correct.  - Tests all parameters: `bo,bugfix,Python,Lukas Masuch,2026-04-30 18:55:32+02:00,18,3,0,0,85,0,1,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,85.0,0.0,0.0,16
streamlit/streamlit,9dfb81fc1ff33097d4d159a1ca527f72bdb490bb,9dfb81fc1f,[chore] Reduce message flush sleep from 10ms to 1ms (#14985)  ## Describe your changes  Reduces the message flush sleep interval from 10ms to 1ms for improved message delivery latency.  - Centralizes ,bugfix,Python,Lukas Masuch,2026-04-30 18:57:25+02:00,18,3,0,0,16,8,3,0,2,13.0,1,keyword_strict,Python,2024-2026,0.4,,1.78,0.0,3.25,17
streamlit/streamlit,28b45b3bfbd3e48190f4cb926322fe06a6fa0f8c,28b45b3bfb,[spec] `ButtonColumn` for `st.dataframe` (#14633)  ## Describe your changes  **Spec renderer**: https://issues.streamlit.app/spec_renderer?pr=14633  Product spec for `st.column_config.ButtonColumn` - ,bugfix,Unknown,Lukas Masuch,2026-04-30 19:05:39+02:00,19,3,0,0,432,0,1,1,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,432.0,0.5,0.0,18
streamlit/streamlit,9ffb69e3ea67dcd1ad20de4b24abe81e0995f123,9ffb69e3ea,[chore] Update AI review verdict criteria and finalize-pr skill loop (#14980)  ## Describe your changes  - Updated `finalizing-pr` skill to iterate through AI review and `fixing-pr` up to 5 times unti,bugfix,Unknown,Lukas Masuch,2026-04-30 19:53:47+02:00,19,3,0,0,60,22,4,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,2.61,0.0,0.0,19
streamlit/streamlit,3cde255af877c3693a83cca318f7d295034f822e,3cde255af8,[chore] Refactor implementing-feature skill to use foreground subagents (#14979)  ## Describe your changes  Updates the `implementing-feature` skill to delegate intensive work to foreground subagents:,feature,Unknown,Lukas Masuch,2026-04-30 19:54:12+02:00,19,3,0,0,24,7,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,3.0,0.0,0.0,20
onnx/onnx,fe30560bdfa2f267a22f3dec1574f201c7b5bd9a,fe30560bdf,Fix Attention op softcap ordering: apply before mask/bias (#7867)  Fixes #7865  The current spec and reference implementation apply softcap after mask/bias addition. This is incorrect: when mask conta,bugfix,Python,Ti-Tai Wang,2026-04-30 21:04:53+00:00,21,3,0,0,339,44,101,1,3,11.0,0,clean,Python,2024-2026,1.0,,7.53,0.01,0.11,0
PrefectHQ/prefect,34c4b0b77d28824841f4a408f53e040345ff3a2f,34c4b0b77d,docs: document run_results None pitfall and structure in prefect_dbt core AGENTS.md (#21743)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,docs,Unknown,github-actions[bot],2026-05-01 08:23:26-05:00,8,4,0,0,2,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,4
PrefectHQ/prefect,70e8167824db61fa20cb61f0ea469b2a55303f23,70e8167824,Fix #21734: Use wildcard in zombie flow detection docs for custom state names (#21736)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alexande,bugfix,Unknown,devin-ai-integration[bot],2026-05-01 08:54:36-05:00,8,4,0,0,35,7,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,4.38,0.0,0.0,0
PrefectHQ/prefect,b42b106aae41d156571ba251fed938c5f791ed28,b42b106aae,chore: remove pip dependabot updates targeting 2.x branch (#21751)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alex Streed <alex.s@prefect.,other,Unknown,devin-ai-integration[bot],2026-05-01 09:02:04-05:00,9,4,0,0,0,12,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
onnx/onnx,bfdf92badb43405d3374d520e76308b7d0a89eb8,bfdf92badb,fix: detect cycles in model-local functions to prevent stack overflow (GHSA-7w46-vvrh-m8q5) (#7815)  ### Motivation and Context  This PR fixes cycles in model-local functions by DFS.  ---------  Signe,bugfix,Python,Yuanyuan Chen,2026-05-01 10:55:38+08:00,10,4,0,0,285,30,8,3,19,3.16,0,clean,Python,2024-2026,1.0,,9.19,0.33,0.35,0
run-llama/llama_index,db30f539427e86eb564aa7428bd95e783ffa944a,db30f53942,[bugfix] otel spans should attach to context (#21533),bugfix,Python,Josh Przybyszewski,2026-05-01 10:56:08-04:00,10,4,0,0,163,29,3,1,20,2.5,0,clean,Python,2024-2026,1.0,,5.43,0.25,0.62,0
PrefectHQ/prefect,f0950f424b28f28fba970d4fb9f5863ee52f5ef2,f0950f424b,chore(deps): bump the ui-v2-dependencies group in /ui-v2 with 8 updates (#21752)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.no,other,Unknown,dependabot[bot],2026-05-01 10:57:15-05:00,10,4,0,0,64,64,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.98,0.0,0.0,20
PrefectHQ/prefect,2a469b0daa16ed95ec38fe1eff2a5025cce01eb5,2a469b0daa,docs: fix GitLab token scopes for stored flow code (#21748)  Co-authored-by: Harsh Thakare <harsh@pybex.io>,bugfix,Unknown,HARSH THAKARE,2026-05-01 10:59:46-05:00,10,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
PrefectHQ/prefect,890920548af802cdcac4216c3ba7fe82a03da5e2,890920548a,docs(prefect-dbt): add PrefectDbtOrchestrator docs (#21672)  Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>,feature,Python,Alex Streed,2026-05-01 11:13:00-05:00,11,4,0,0,552,2,4,1,0,0.0,0,clean,Python,2024-2026,1.0,,184.0,0.2,0.0,0
PrefectHQ/prefect,39d2899cc2a40e99a2ac5917e88cca16bfee267e,39d2899cc2,chore(deps): bump the python-dependencies group across 1 directory with 2 updates (#21730)  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot,other,Unknown,dependabot[bot],2026-05-01 11:37:59-05:00,11,4,0,0,27,27,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.96,0.0,0.0,20
PrefectHQ/prefect,76affe0f6a38bc2b155b9a4eb75374826db3c78f,76affe0f6a,docs: document per-file SKIP_FILES mechanism for integration doc pages in docs/AGENTS.md (#21755)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,docs,Unknown,github-actions[bot],2026-05-01 11:38:27-05:00,11,4,0,0,3,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.5,0.0,0.0,4
PrefectHQ/prefect,091a0900ff5ed7416843bab3b12cffc94c7c539e,091a0900ff,Fix #21720: Clear BlockStorageAdapter destination before each pull (#21721)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Alex Streed <ajstre,bugfix,Python,devin-ai-integration[bot],2026-05-01 11:52:33-05:00,11,4,0,0,66,1,2,1,3,3.67,0,clean,Python,2024-2026,1.0,,33.0,0.33,1.22,0
PrefectHQ/prefect,a544cfc856655ab60754a9855d16bbd54ac324e2,a544cfc856,docs: document BlockStorageAdapter destination-clearing invariant in runner AGENTS.md (#21756)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>,docs,Unknown,github-actions[bot],2026-05-01 11:59:17-05:00,11,4,0,0,8,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,8.0,0.0,0.0,4
PrefectHQ/prefect,d2a8441e67878acaf01622feda5f6171de9920d1,d2a8441e67,docs: document UnknownSerializer graceful degradation for cross-environment result inspection (#21650)  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com> Co-authored-b,docs,Unknown,github-actions[bot],2026-05-01 12:03:20-05:00,12,4,0,0,12,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,12.0,0.0,0.0,4
streamlit/streamlit,34cef08141ecb1a767a54d5a98fea2a9a955c029,34cef08141,Bump the eslint group across 1 directory with 12 updates (#14890)  Bumps the eslint group with 12 updates in the /frontend directory:  | Package | From | To | | --- | --- | --- | | [@eslint-react/esli,bugfix,TypeScript,dependabot[bot],2026-05-01 13:32:27-07:00,13,4,0,0,609,524,64,23,86,4.94,1,keyword_strict,Python,2024-2026,0.4,,1.16,0.35,0.08,20
PrefectHQ/prefect,f27a156d212b3abcde8f96c315d76a28eab44d62,f27a156d21,fix(tests): prevent pytest-timeout SIGALRM from interfering with flow timeout test (#21757)  Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com> Co-authored-by: Ale,bugfix,Python,devin-ai-integration[bot],2026-05-01 13:32:47-05:00,13,4,0,0,1,0,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.5,0.0,0
